,PosID,Activity,TimeStamp,OrderID,OperatorID
371,1,Sale item,2021-03-01 12:50:34,26.0,F
372,1,Sale item,2021-03-01 12:50:34,26.0,F
373,1,Sale item,2021-03-01 12:50:35,26.0,F
374,1,product replacements,2021-03-01 12:50:50,26.0,F
375,1,product replacements,2021-03-01 12:50:51,26.0,F
376,1,The order enters the payment from the sales inferface,2021-03-01 12:50:53,26.0,F
377,1,Apply payment to the order,2021-03-01 12:51:03,26.0,F
378,1,Start a pos order,2021-03-01 12:57:42,27.0,F
379,1,Sale item,2021-03-01 12:57:42,27.0,F
380,1,Sale item,2021-03-01 12:57:48,27.0,F
381,1,Sale item,2021-03-01 12:57:48,27.0,F
382,1,Sale item,2021-03-01 12:57:49,27.0,F
383,1,Sale item,2021-03-01 12:57:49,27.0,F
384,1,Sale item,2021-03-01 12:57:49,27.0,F
385,1,Sale item,2021-03-01 12:57:50,27.0,F
386,1,product replacements,2021-03-01 12:57:52,27.0,F
387,1,The order enters the payment from the sales inferface,2021-03-01 12:57:53,27.0,F
388,1,Apply payment to the order,2021-03-01 12:58:26,27.0,F
389,1,Sale item,2021-03-01 13:04:01,28.0,F
390,1,Start a pos order,2021-03-01 13:04:01,28.0,F
391,1,Sale item,2021-03-01 13:04:03,28.0,F
392,1,Sale item,2021-03-01 13:04:04,28.0,F
393,1,Sale item,2021-03-01 13:04:04,28.0,F
394,1,Sale item,2021-03-01 13:04:05,28.0,F
395,1,Sale item,2021-03-01 13:04:05,28.0,F
396,1,Sale item,2021-03-01 13:04:05,28.0,F
397,1,Sale item,2021-03-01 13:04:05,28.0,F
398,1,Sale item,2021-03-01 13:04:06,28.0,F
399,1,Sale item,2021-03-01 13:04:06,28.0,F
400,1,Sale item,2021-03-01 13:04:06,28.0,F
401,1,Sale item,2021-03-01 13:04:06,28.0,F
402,1,The order enters the payment from the sales inferface,2021-03-01 13:04:09,28.0,F
403,1,The order returned to the sales from the payment inferface,2021-03-01 13:04:15,28.0,F
404,1,Sale item,2021-03-01 13:04:19,28.0,F
405,1,Sale item,2021-03-01 13:04:20,28.0,F
406,1,Sale item,2021-03-01 13:04:20,28.0,F
407,1,Sale item,2021-03-01 13:04:21,28.0,F
408,1,Sale item,2021-03-01 13:04:21,28.0,F
409,1,Sale item,2021-03-01 13:04:22,28.0,F
410,1,Sale item,2021-03-01 13:04:22,28.0,F
411,1,Sale item,2021-03-01 13:04:22,28.0,F
412,1,Sale item,2021-03-01 13:04:22,28.0,F
413,1,Sale item,2021-03-01 13:04:23,28.0,F
414,1,Sale item,2021-03-01 13:04:23,28.0,F
415,1,Sale item,2021-03-01 13:04:23,28.0,F
416,1,"Cancel the products in the order, including raw material, linked items, common items, choice items",2021-03-01 13:04:25,28.0,F
417,1,The order enters the payment from the sales inferface,2021-03-01 13:04:52,28.0,F
418,1,Apply payment to the order,2021-03-01 13:05:10,28.0,F
419,1,Apply payment to the order,2021-03-01 13:05:20,28.0,F
420,1,Start a pos order,2021-03-01 13:05:46,29.0,F
421,1,Sale item,2021-03-01 13:06:05,29.0,F
422,1,Sale item,2021-03-01 13:06:05,29.0,F
423,1,Sale item,2021-03-01 13:06:05,29.0,F
424,1,Sale item,2021-03-01 13:06:06,29.0,F
